Country Name,Country Code_x,Year,Current health expenditure per capita (current US$),GDP (current US$),GDP per capita (current US$),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Population, female","Population, male","Population, total",Continent Name,Continent Code,Country Code_y
South Sudan,SSD,1968,,,,36.499,33.702,35.051,1673009,1667417,3340426,Africa,AFR,SSD
South Sudan,SSD,1969,,,,36.88,34.081,35.432,1711535,1704037,3415572,Africa,AFR,SSD
South Sudan,SSD,1970,,,,37.256,34.454,35.807,1751674,1742337,3494011,Africa,AFR,SSD
South Sudan,SSD,1971,,,,37.636,34.83,36.186,1793498,1782398,3575896,Africa,AFR,SSD
South Sudan,SSD,1972,,,,38.028,35.214,36.575,1837117,1824325,3661442,Africa,AFR,SSD
South Sudan,SSD,1973,,,,38.431,35.607,36.974,1882607,1868173,3750780,Africa,AFR,SSD
South Sudan,SSD,1974,,,,38.84,36.003,37.378,1930058,1914036,3844094,Africa,AFR,SSD
South Sudan,SSD,1975,,,,39.234,36.384,37.767,1979594,1962019,3941613,Africa,AFR,SSD
South Sudan,SSD,1976,,,,39.589,36.729,38.118,2030434,2011358,4041792,Africa,AFR,SSD
South Sudan,SSD,1977,,,,39.89,37.023,38.417,2082537,2062015,4144552,Africa,AFR,SSD
South Sudan,SSD,1978,,,,40.133,37.265,38.662,2137516,2115569,4253085,Africa,AFR,SSD
South Sudan,SSD,1979,,,,40.327,37.464,38.861,2197551,2174160,4371711,Africa,AFR,SSD
South Sudan,SSD,1980,,,,40.494,37.639,39.033,2263732,2238871,4502603,Africa,AFR,SSD
South Sudan,SSD,1981,,,,40.66,37.815,39.206,2336430,2310048,4646478,Africa,AFR,SSD
South Sudan,SSD,1982,,,,40.859,38.023,39.41,2413667,2385768,4799435,Africa,AFR,SSD
South Sudan,SSD,1983,,,,41.116,38.286,39.671,2491250,2461904,4953154,Africa,AFR,SSD
South Sudan,SSD,1984,,,,41.447,38.621,40.005,2563556,2532922,5096478,Africa,AFR,SSD
South Sudan,SSD,1985,,,,41.865,39.039,40.423,2626213,2594535,5220748,Africa,AFR,SSD
South Sudan,SSD,1986,,,,42.374,39.547,40.931,2680326,2647841,5328167,Africa,AFR,SSD
South Sudan,SSD,1987,,,,42.956,40.129,41.513,2726426,2693382,5419808,Africa,AFR,SSD
South Sudan,SSD,1988,,,,43.591,40.766,42.149,2759302,2725986,5485288,Africa,AFR,SSD
South Sudan,SSD,1989,,,,44.263,41.445,42.825,2772401,2739181,5511582,Africa,AFR,SSD
South Sudan,SSD,1990,,,,44.957,42.149,43.524,2762670,2729950,5492620,Africa,AFR,SSD
South Sudan,SSD,1991,,,,45.657,42.863,44.232,2725967,2694212,5420179,Africa,AFR,SSD
South Sudan,SSD,1992,,,,46.347,43.571,44.932,2667926,2637523,5305449,Africa,AFR,SSD
South Sudan,SSD,1993,,,,47.015,44.258,45.611,2607278,2578434,5185712,Africa,AFR,SSD
South Sudan,SSD,1994,,,,47.647,44.913,46.257,2569385,2541986,5111371,Africa,AFR,SSD
South Sudan,SSD,1995,,,,48.228,45.523,46.855,2572168,2545916,5118084,Africa,AFR,SSD
South Sudan,SSD,1996,,,,48.747,46.079,47.395,2623707,2598218,5221925,Africa,AFR,SSD
South Sudan,SSD,1997,,,,49.21,46.588,47.884,2718348,2693305,5411653,Africa,AFR,SSD
South Sudan,SSD,1998,,,,49.631,47.062,48.333,2843336,2818598,5661934,Africa,AFR,SSD
South Sudan,SSD,1999,,,,50.02,47.511,48.754,2979111,2954773,5933884,Africa,AFR,SSD
South Sudan,SSD,2000,,,,50.398,47.955,49.166,3111537,3087859,6199396,Africa,AFR,SSD
South Sudan,SSD,2001,,,,50.786,48.416,49.592,3235250,3212541,6447791,Africa,AFR,SSD
South Sudan,SSD,2002,,,,51.205,48.911,50.05,3354862,3333363,6688225,Africa,AFR,SSD
South Sudan,SSD,2003,,,,51.668,49.446,50.55,3477844,3457821,6935665,Africa,AFR,SSD
South Sudan,SSD,2004,,,,52.183,50.023,51.095,3615808,3597546,7213354,Africa,AFR,SSD
South Sudan,SSD,2005,,,,52.753,50.633,51.686,3776074,3759857,7535931,Africa,AFR,SSD
South Sudan,SSD,2006,,,,53.379,51.264,52.315,3960634,3946773,7907407,Africa,AFR,SSD
South Sudan,SSD,2007,,,,54.043,51.891,52.96,4163182,4151962,8315144,Africa,AFR,SSD
South Sudan,SSD,2008,,14586253383.0632,1669.49375170405,54.722,52.494,53.6,4372701,4364231,8736932,Africa,AFR,SSD
South Sudan,SSD,2009,,12231264525.0671,1337.88223052413,55.399,53.059,54.219,4574031,4568227,9142258,Africa,AFR,SSD
South Sudan,SSD,2010,,14602072410.9506,1535.70689187913,56.048,53.575,54.8,4755873,4752499,9508372,Africa,AFR,SSD
South Sudan,SSD,2011,,14907308932.7534,1516.40437759013,56.645,54.032,55.325,4915971,4914724,9830695,Africa,AFR,SSD
South Sudan,SSD,2012,,11931472169.4915,1179.73971108066,57.178,54.435,55.791,5056517,5057131,10113648,Africa,AFR,SSD
South Sudan,SSD,2013,,18426469016.9492,1779.47036531513,57.642,54.792,56.2,5176380,5178650,10355030,Africa,AFR,SSD
South Sudan,SSD,2014,,13962212847.4576,1322.82036383331,58.034,55.106,56.552,5275534,5279348,10554882,Africa,AFR,SSD
South Sudan,SSD,2015,,11997800760.2242,1119.65143716565,58.362,55.386,56.855,5355171,5360486,10715657,Africa,AFR,SSD
South Sudan,SSD,2016,,11997800760.2242,1119.65143716565,58.64,55.64,57.12,5412867,5419653,10832520,Africa,AFR,SSD
South Sudan,SSD,2017,26.38130379,11997800760.2242,1119.65143716565,58.891,55.88,57.365,5451281,5459493,10910774,Africa,AFR,SSD
South Sudan,SSD,2018,26.78586388,11997800760.2242,1119.65143716565,59.135,56.115,57.604,5483166,5492758,10975924,Africa,AFR,SSD
South Sudan,SSD,2019,26.78586388,11997800760.2242,1119.65143716565,59.383,56.351,57.846,5525584,5536530,11062114,Africa,AFR,SSD
South Sudan,SSD,2020,26.78586388,11997800760.2242,1119.65143716565,59.383,56.351,57.846,5590715,5603014,11193729,Africa,AFR,SSD
Spain,ESP,1960,,12072126075.397,396.392253337614,71.66,66.68,69.1092682926829,15662621,14792379,30455000,Europe,EUR,ESP
Spain,ESP,1961,,13834300571.4849,450.053289246968,71.98,67.1,69.4804878048781,15798762,14940488,30739250,Europe,EUR,ESP
Spain,ESP,1962,,16138545209.246,520.206131380005,72.08,67.08,69.5190243902439,15936022,15087344,31023366,Europe,EUR,ESP
Spain,ESP,1963,,19074913947.7196,609.487384056513,72.36,67.13,69.6812195121951,16068726,15227925,31296651,Europe,EUR,ESP
Spain,ESP,1964,,21343844643.7341,675.241639141208,73.14,67.79,70.399756097561,16222269,15386926,31609195,Europe,EUR,ESP
Spain,ESP,1965,,24756958694.9238,774.761609330096,73.57,68.18,70.8092682926829,16392897,15561395,31954292,Europe,EUR,ESP
Spain,ESP,1966,,28721062242.1634,889.659872011529,73.78,68.46,71.0551219512195,16555646,15727548,32283194,Europe,EUR,ESP
Spain,ESP,1967,,31647119228.1982,968.306781765983,74.07,68.57,71.2529268292683,16755060,15927887,32682947,Europe,EUR,ESP
Spain,ESP,1968,,31475548481.4095,950.545740593734,74.36,68.85,71.5378048780488,16969790,16143344,33113134,Europe,EUR,ESP
Spain,ESP,1969,,36038711599.541,1077.67869994591,73.89,68.36,71.0575609756098,17131067,16309987,33441054,Europe,EUR,ESP
Spain,ESP,1970,,40992995008.3195,1212.28932639401,74.87,69.32,72.0273170731707,17314135,16500396,33814531,Europe,EUR,ESP
Spain,ESP,1971,,46619420359.2814,1362.16552414021,74.56,68.84,71.630243902439,17514133,16710357,34224490,Europe,EUR,ESP
Spain,ESP,1972,,59132415221.3306,1708.80862877366,75.63,70.14,72.8180487804878,17697318,16907151,34604469,Europe,EUR,ESP
Spain,ESP,1973,,78639525985.1513,2247.55337693219,75.52,69.84,72.6107317073171,17881911,17107036,34988947,Europe,EUR,ESP
Spain,ESP,1974,,97274006345.5437,2749.92466346596,75.92,70.16,72.969756097561,18066411,17306924,35373335,Europe,EUR,ESP
Spain,ESP,1975,,114777046376.812,3209.83744506281,76.31,70.47,73.3187804878049,18251600,17506300,35757900,Europe,EUR,ESP
Spain,ESP,1976,,118507184779.905,3279.31267061507,76.68,70.75,73.6426829268293,18435206,17702606,36137812,Europe,EUR,ESP
Spain,ESP,1977,,132449277108.434,3627.59066324096,77.2,71.21,74.1319512195122,18616483,17895155,36511638,Europe,EUR,ESP
Spain,ESP,1978,,160599687500,4356.43922031196,77.42,71.32,74.2956097560976,18788330,18076568,36864898,Europe,EUR,ESP
Spain,ESP,1979,,214601955875.062,5770.21461386463,78.02,71.77,74.8187804878049,18947803,18243527,37191330,Europe,EUR,ESP
Spain,ESP,1980,,232766822928.754,6208.5780190814,78.53,72.32,75.3492682926829,19095226,18395939,37491165,Europe,EUR,ESP
Spain,ESP,1981,,202807891511.984,5371.16643640984,78.74,72.47,75.5285365853659,19227671,18530960,37758631,Europe,EUR,ESP
Spain,ESP,1982,,195996754505.528,5159.70864500142,79.32,73.1,76.1341463414634,19341222,18644790,37986012,Europe,EUR,ESP
Spain,ESP,1983,,170951185614.849,4478.50028561471,79.1,72.87,75.9090243902439,19435140,18736385,38171525,Europe,EUR,ESP
Spain,ESP,1984,,172102910370.524,4489.98893854814,79.64,73.11,76.2953658536586,19517354,18813010,38330364,Europe,EUR,ESP
Spain,ESP,1985,,180793463796.477,4699.65576367274,79.64,73.04,76.259512195122,19591448,18878064,38469512,Europe,EUR,ESP
Spain,ESP,1986,,251321075204.942,6513.50328578924,79.85,73.33,76.5104878048781,19655214,18929410,38584624,Europe,EUR,ESP
Spain,ESP,1987,,318747935588.196,8239.6138016479,80.17,73.45,76.7280487804878,19712967,18971848,38684815,Europe,EUR,ESP
Spain,ESP,1988,,376160409941.437,9703.1238381095,80.23,73.43,76.7470731707317,19762374,19004565,38766939,Europe,EUR,ESP
Spain,ESP,1989,,414757056921.996,10681.9712029257,80.44,73.36,76.8136585365854,19800819,19026945,38827764,Europe,EUR,ESP
Spain,ESP,1990,,536558591250.408,13804.8767869937,80.51,73.34,76.8375609756098,19827512,19039810,38867322,Europe,EUR,ESP
Spain,ESP,1991,,577166174539.632,14811.9028194881,80.7,73.42,76.9712195121951,19883346,19083030,38966376,Europe,EUR,ESP
Spain,ESP,1992,,630916018202.503,16112.1889152156,81.19,73.81,77.41,19984916,19172769,39157685,Europe,EUR,ESP
Spain,ESP,1993,,525075636030.854,13339.908563675,81.26,74.01,77.5465853658537,20091016,19270246,39361262,Europe,EUR,ESP
Spain,ESP,1994,,530562634455.347,13415.2870010456,81.62,74.36,77.9014634146342,20186943,19362165,39549108,Europe,EUR,ESP
Spain,ESP,1995,,614609020549.773,15471.962716535,81.73,74.41,77.9807317073171,20273837,19450213,39724050,Europe,EUR,ESP
Spain,ESP,1996,,642588992512.807,16109.0843985284,81.88,74.54,78.1204878048781,20353630,19536222,39889852,Europe,EUR,ESP
Spain,ESP,1997,,590077272727.273,14730.7971752046,82.21,75.17,78.6041463414634,20431856,19625533,40057389,Europe,EUR,ESP
Spain,ESP,1998,,619214834614.099,15394.3514628249,82.2,75.3,78.6658536585366,20506573,19716936,40223509,Europe,EUR,ESP
Spain,ESP,1999,,634693160025.57,15715.3322713275,82.2,75.4,78.7170731707317,20576752,19810123,40386875,Europe,EUR,ESP
Spain,ESP,2000,1005.28399658,596877648793.072,14713.0657111519,82.5,75.6,78.9658536585366,20652809,19915055,40567864,Europe,EUR,ESP
Spain,ESP,2001,1045.05065918,627286800894.855,15355.7031663439,82.8,76.1,79.3682926829268,20777799,20072613,40850412,Europe,EUR,ESP
Spain,ESP,2002,1174.5793457,705394315829.098,17025.5319828692,83,76.3,79.5682926829268,21052590,20378968,41431558,Europe,EUR,ESP
Spain,ESP,2003,1641.05871582,905492099322.799,21463.4426577449,83,76.4,79.619512195122,21415094,20772551,42187645,Europe,EUR,ESP
Spain,ESP,2004,1924.4453125,1067093369754.16,24861.2827964413,83.2,76.7,79.8707317073171,21766582,21155313,42921895,Europe,EUR,ESP
Spain,ESP,2005,2060.33081055,1153285660987.44,26419.2968638221,83.5,77,80.1707317073171,22117853,21535302,43653155,Europe,EUR,ESP
Spain,ESP,2006,2242.17822266,1259343871534.31,28365.3134896346,84.1,77.7,80.8219512195122,22476408,21920911,44397319,Europe,EUR,ESP
Spain,ESP,2007,2606.17895508,1472131125102.66,32549.9709785513,84.1,77.8,80.8731707317073,22879380,22347423,45226803,Europe,EUR,ESP
Spain,ESP,2008,2995.04980469,1625224842536.99,35366.2596011983,84.3,78.2,81.1756097560976,23235239,22718867,45954106,Europe,EUR,ESP
Spain,ESP,2009,2937.53442383,1485583495415.39,32042.4740786617,84.6,78.5,81.4756097560976,23439021,22923925,46362946,Europe,EUR,ESP
Spain,ESP,2010,2789.53393555,1420722034063,30502.7197080776,84.7,78.7,81.6268292682927,23555788,23021109,46576897,Europe,EUR,ESP
Spain,ESP,2011,2909.11767578,1478772824224.03,31636.4463142558,85.6,79.5,82.4756097560976,23661705,23080992,46742697,Europe,EUR,ESP
Spain,ESP,2012,2591.01611328,1324820091194.67,28324.4293363918,85.5,79.5,82.4268292682927,23710580,23062475,46773055,Europe,EUR,ESP
Spain,ESP,2013,2629.60546875,1354757433212.72,29059.5479522321,86.1,80.2,83.0780487804878,23671467,22948578,46620045,Europe,EUR,ESP
Spain,ESP,2014,2679.84814453,1369398844599.58,29461.5503337389,86.2,80.4,83.2292682926829,23635055,22845827,46480882,Europe,EUR,ESP
Spain,ESP,2015,2349.23388672,1195119269971.52,25732.0183647454,85.7,80.1,82.8317073170732,23640092,22804740,46444832,Europe,EUR,ESP
Spain,ESP,2016,2376.72119141,1232076017361.53,26505.3432155204,86.3,80.5,83.3292682926829,23669889,22814173,46484062,Europe,EUR,ESP
Spain,ESP,2017,2522.64428711,1309297246509.31,28100.5862419453,86.1,80.6,83.2829268292683,23723820,22869416,46593236,Europe,EUR,ESP
Spain,ESP,2018,2736.32324219,1420300232663.59,30349.7520984361,86.3,80.7,83.4317073170732,23818485,22979269,46797754,Europe,EUR,ESP
Spain,ESP,2019,2736.32324219,1393046093137.25,29555.3156985079,86.2,80.9,83.4853658536585,23977965,23155556,47133521,Europe,EUR,ESP
Spain,ESP,2020,2736.32324219,1281484640043.58,27063.1939180299,86.2,80.9,83.4853658536585,24079931,23271636,47351567,Europe,EUR,ESP
Sri Lanka,LKA,1960,,1409873949.57983,142.779621883716,62.241,57.343,59.369,4691266,5183210,9874476,Asia,ASI,SRI
Sri Lanka,LKA,1961,,1444327731.09244,142.838142371621,62.635,57.709,59.769,4818074,5293565,10111639,Asia,ASI,SRI
Sri Lanka,LKA,1962,,1434156378.60082,138.536653980207,63.008,58.105,60.177,4946317,5405863,10352180,Asia,ASI,SRI
Sri Lanka,LKA,1963,,1240672268.90756,117.071988276079,63.378,58.551,60.611,5076550,5520966,10597516,Asia,ASI,SRI
Sri Lanka,LKA,1964,,1309747899.15966,120.714347980615,63.758,59.054,61.078,5209706,5640271,10849977,Asia,ASI,SRI
Sri Lanka,LKA,1965,,1698319327.73109,152.852675452191,64.156,59.607,61.579,5346283,5764542,11110825,Asia,ASI,SRI
Sri Lanka,LKA,1966,,1751470588.23529,153.898791347895,64.572,60.195,62.104,5486499,5894166,11380665,Asia,ASI,SRI
Sri Lanka,LKA,1967,,1859465020.57613,159.50599139416,64.995,60.787,62.631,5629547,6028103,11657650,Asia,ASI,SRI
Sri Lanka,LKA,1968,,1801344537.81513,150.896619214816,65.414,61.358,63.144,5773648,6163959,11937607,Asia,ASI,SRI
Sri Lanka,LKA,1969,,1965546218.48739,160.913187554085,65.827,61.899,63.634,5916454,6298494,12214948,Asia,ASI,SRI
Sri Lanka,LKA,1970,,2296470588.23529,183.927530442362,66.228,62.4,64.097,6056300,6429436,12485736,Asia,ASI,SRI
Sri Lanka,LKA,1971,,2369308600.33727,185.859743538902,66.609,62.863,64.528,6192281,6555550,12747831,Asia,ASI,SRI
Sri Lanka,LKA,1972,,2553936348.40871,196.422887667512,66.968,63.296,64.934,6324798,6677436,13002234,Asia,ASI,SRI
Sri Lanka,LKA,1973,,2875625000,216.995007483003,67.31,63.707,65.321,6455049,6796984,13252033,Asia,ASI,SRI
Sri Lanka,LKA,1974,,3574586466.16541,264.746314150577,67.643,64.099,65.694,6584920,6917011,13501931,Asia,ASI,SRI
Sri Lanka,LKA,1975,,3791298145.50642,275.627719520027,67.988,64.48,66.067,6715695,7039446,13755141,Asia,ASI,SRI
Sri Lanka,LKA,1976,,3591319857.31272,256.286806801844,68.371,64.863,66.459,6847905,7164989,14012894,Asia,ASI,SRI
Sri Lanka,LKA,1977,,4104509582.86359,287.561636646356,68.804,65.248,66.874,6980909,7292586,14273495,Asia,ASI,SRI
Sri Lanka,LKA,1978,,2733183856.50224,188.058481255879,69.29,65.628,67.308,7113339,7420352,14533691,Asia,ASI,SRI
Sri Lanka,LKA,1979,,3364611432.24149,227.509765268107,69.819,65.99,67.751,7243288,7545578,14788866,Asia,ASI,SRI
Sri Lanka,LKA,1980,,4024621899.57653,267.668577184682,70.364,66.298,68.171,7369473,7666367,15035840,Asia,ASI,SRI
Sri Lanka,LKA,1981,,4415844155.84416,289.130859761487,70.892,66.51,68.529,7491036,7781786,15272822,Asia,ASI,SRI
Sri Lanka,LKA,1982,,4768765016.81884,307.638243518979,71.369,66.606,68.801,7608684,7892526,15501210,Asia,ASI,SRI
Sri Lanka,LKA,1983,,5167913302.16745,328.650638330468,71.772,66.584,68.975,7724452,8000189,15724641,Asia,ASI,SRI
Sri Lanka,LKA,1984,,6043474842.76729,378.936856997864,72.095,66.462,69.057,7841281,8107220,15948501,Asia,ASI,SRI
Sri Lanka,LKA,1985,,5978460972.01767,369.581896014033,72.344,66.287,69.079,7961072,8215210,16176282,Asia,ASI,SRI
Sri Lanka,LKA,1986,,6405210563.88294,390.350711355465,72.541,66.125,69.086,8084436,8324425,16408861,Asia,ASI,SRI
Sri Lanka,LKA,1987,,6682167119.56522,401.477095923903,72.715,66.029,69.121,8210161,8433795,16643956,Asia,ASI,SRI
Sri Lanka,LKA,1988,,6978371581.26375,413.45507042426,72.885,66.031,69.209,8336155,8542031,16878186,Asia,ASI,SRI
Sri Lanka,LKA,1989,,6987267683.77254,408.450866872481,73.053,66.132,69.352,8459455,8647297,17106752,Asia,ASI,SRI
Sri Lanka,LKA,1990,,8032551173.24014,463.618738841557,73.192,66.282,69.509,8577728,8748041,17325769,Asia,ASI,SRI
Sri Lanka,LKA,1991,,9000362581.58086,513.258447470619,73.26,66.404,69.62,8691163,8844569,17535732,Asia,ASI,SRI
Sri Lanka,LKA,1992,,9703011635.86585,547.054534380126,73.238,66.435,69.639,8800041,8936786,17736827,Asia,ASI,SRI
Sri Lanka,LKA,1993,,10338679635.7616,576.779883887392,73.135,66.35,69.557,8902475,9022352,17924827,Asia,ASI,SRI
Sri Lanka,LKA,1994,,11717604208.8223,647.57915642214,72.986,66.172,69.403,8996162,9098312,18094474,Asia,ASI,SRI
Sri Lanka,LKA,1995,,13029697560.9756,714.233231504348,72.873,65.988,69.259,9079982,9162935,18242917,Asia,ASI,SRI
Sri Lanka,LKA,1996,,13897738375.2488,756.656990511326,72.901,65.913,69.237,9152487,9214803,18367290,Asia,ASI,SRI
Sri Lanka,LKA,1997,,15091913883.7091,817.064481692963,73.134,66.043,69.419,9215400,9255497,18470897,Asia,ASI,SRI
Sri Lanka,LKA,1998,,15794972847.1683,850.811603871151,73.6,66.427,69.845,9274599,9289996,18564595,Asia,ASI,SRI
Sri Lanka,LKA,1999,,15656327859.5696,838.883462825646,74.284,67.057,70.503,9338128,9325165,18663293,Asia,ASI,SRI
Sri Lanka,LKA,2000,43.71691132,16330814179.9766,869.696285031043,75.122,67.872,71.333,9411667,9365939,18777606,Asia,ASI,SRI
Sri Lanka,LKA,2001,41.32370377,15749753804.8344,832.80357234611,76.014,68.769,72.233,9497429,9414298,18911727,Asia,ASI,SRI
Sri Lanka,LKA,2002,42.84844971,16536535647.0834,867.491486787101,76.846,69.624,73.085,9593655,9468821,19062476,Asia,ASI,SRI
Sri Lanka,LKA,2003,42.36933517,18881765437.2151,982.195696950166,77.534,70.343,73.799,9697099,9526937,19224036,Asia,ASI,SRI
Sri Lanka,LKA,2004,50.92406845,20662525941.2985,1065.78443680197,78.041,70.886,74.337,9802666,9584487,19387153,Asia,ASI,SRI
Sri Lanka,LKA,2005,57.3034668,24405791044.7761,1248.69818517034,78.365,71.247,74.695,9906511,9638477,19544988,Asia,ASI,SRI
Sri Lanka,LKA,2006,65.39842987,28279814924.5918,1435.81681297616,78.538,71.457,74.904,10007678,9688299,19695977,Asia,ASI,SRI
Sri Lanka,LKA,2007,73.7281723,32350248410.8216,1630.38890604323,78.635,71.591,75.037,10106989,9735055,19842044,Asia,ASI,SRI
Sri Lanka,LKA,2008,92.90744781,40713812309.7316,2037.32210302668,78.719,71.711,75.157,10204466,9779518,19983984,Asia,ASI,SRI
Sri Lanka,LKA,2009,100.3218689,42066217871.5349,2090.4018261396,78.813,71.842,75.286,10300547,9822961,20123508,Asia,ASI,SRI
Sri Lanka,LKA,2010,108.27518463,56725749221.9043,2799.64873802555,78.933,71.995,75.439,10395425,9866313,20261738,Asia,ASI,SRI
Sri Lanka,LKA,2011,118.97396851,65292753005.4665,3200.86113238282,79.079,72.172,75.614,10488913,9909583,20398496,Asia,ASI,SRI
Sri Lanka,LKA,2012,113.44898224,68434409315.1123,3350.52187589289,79.235,72.356,75.796,10524777,9900223,20425000,Asia,ASI,SRI
Sri Lanka,LKA,2013,137.64352417,74317806538.3632,3610.28936304898,79.389,72.536,75.974,10628054,9956946,20585000,Asia,ASI,SRI
Sri Lanka,LKA,2014,137.67100525,79356449840.5771,3819.25352972265,79.54,72.713,76.147,10746588,10031412,20778000,Asia,ASI,SRI
Sri Lanka,LKA,2015,149.96318054,80604080688.5775,3843.78067184442,79.689,72.887,76.316,10862466,10107534,20970000,Asia,ASI,SRI
Sri Lanka,LKA,2016,151.47502136,82401038709.5356,3886.29150165239,79.835,73.062,76.482,10997188,10205812,21203000,Asia,ASI,SRI
Sri Lanka,LKA,2017,158.7149353,87421762728.6293,4076.74700282733,79.979,73.238,76.648,11133868,10310132,21444000,Asia,ASI,SRI
Sri Lanka,LKA,2018,157.46585083,87954272082.1068,4058.80351094171,80.121,73.415,76.812,11261209,10408791,21670000,Asia,ASI,SRI
Sri Lanka,LKA,2019,157.46585083,83975584254.4032,3851.56098951535,80.261,73.596,76.978,11339582,10463418,21803000,Asia,ASI,SRI
Sri Lanka,LKA,2020,157.46585083,80706600228.6499,3682.03842459282,80.261,73.596,76.978,11409149,10509851,21919000,Asia,ASI,SRI
Sudan,SDN,1960,,1307333333.33333,125.859838991827,49.652,46.793,48.194,3776278,3768220,7544498,Africa,AFR,SUD
Sudan,SDN,1961,,1419333333.33333,133.082246078262,50.08,47.213,48.618,3888567,3880908,7769475,Africa,AFR,SUD
Sudan,SDN,1962,,1541666666.66667,140.725123548291,50.499,47.626,49.035,4005631,3998491,8004122,Africa,AFR,SUD
Sudan,SDN,1963,,1568333333.33333,139.309840986329,50.911,48.035,49.446,4127661,4121157,8248818,Africa,AFR,SUD
Sudan,SDN,1964,,1611333333.33333,139.223411006978,51.319,48.439,49.852,4254838,4249151,8503989,Africa,AFR,SUD
Sudan,SDN,1965,,1679333333.33333,141.081929255897,51.724,48.843,50.257,4387403,4382691,8770094,Africa,AFR,SUD
Sudan,SDN,1966,,1723000000,140.685780717491,52.129,49.248,50.663,4525670,4522133,9047803,Africa,AFR,SUD
Sudan,SDN,1967,,1865666666.66667,147.99767371032,52.534,49.652,51.069,4669928,4667734,9337662,Africa,AFR,SUD
Sudan,SDN,1968,,1947333333.33333,150.022536764509,52.935,50.051,51.469,4820259,4819587,9639846,Africa,AFR,SUD
Sudan,SDN,1969,,2144333333.33333,160.384148082561,53.327,50.44,51.86,4976714,4977697,9954411,Africa,AFR,SUD
Sudan,SDN,1970,,2437666666.66667,176.954028103291,53.703,50.81,52.234,5139456,5142239,10281695,Africa,AFR,SUD
Sudan,SDN,1971,,2656000000,187.076941801955,54.055,51.156,52.583,5308373,5313098,10621471,Africa,AFR,SUD
Sudan,SDN,1972,,2882000000,196.910809651882,54.377,51.469,52.901,5483918,5490708,10974626,Africa,AFR,SUD
Sudan,SDN,1973,,3571666666.66667,236.617220402857,54.664,51.748,53.184,5667468,5676455,11343923,Africa,AFR,SUD
Sudan,SDN,1974,,4595000000,294.985231800294,54.915,51.989,53.43,5860830,5872127,11732957,Africa,AFR,SUD
Sudan,SDN,1975,,5598000000,348.010079237257,55.126,52.193,53.638,6065200,6078928,12144128,Africa,AFR,SUD
Sudan,SDN,1976,,6979333333.33333,419.931019641372,55.3,52.36,53.807,6281068,6297330,12578398,Africa,AFR,SUD
Sudan,SDN,1977,,8704000000,506.659717170485,55.441,52.496,53.946,6507869,6526762,13034631,Africa,AFR,SUD
Sudan,SDN,1978,,7670500000,431.812084027969,55.558,52.612,54.061,6744405,6766024,13510429,Africa,AFR,SUD
Sudan,SDN,1979,,9032250000,491.577425138428,55.658,52.712,54.161,6988940,7013362,14002302,Africa,AFR,SUD
Sudan,SDN,1980,,7459833333.33333,392.414847801622,55.748,52.806,54.253,7240085,7267381,14507466,Africa,AFR,SUD
Sudan,SDN,1981,,10016500000,509.130651977978,55.836,52.899,54.342,7498508,7528746,15027254,Africa,AFR,SUD
Sudan,SDN,1982,,9240000000,453.796181865008,55.925,52.996,54.435,7764455,7797674,15562129,Africa,AFR,SUD
Sudan,SDN,1983,,8230153846.15385,390.781297098717,56.021,53.099,54.534,8035672,8071941,16107613,Africa,AFR,SUD
Sudan,SDN,1984,,9701357142.85714,445.948496883768,56.129,53.213,54.645,8309294,8348662,16657956,Africa,AFR,SUD
Sudan,SDN,1985,,12403733333.3333,552.974546010054,56.25,53.337,54.768,8583827,8626355,17210182,Africa,AFR,SUD
Sudan,SDN,1986,,15769062500,683.067402748399,56.382,53.468,54.901,8855886,8901608,17757494,Africa,AFR,SUD
Sudan,SDN,1987,,20155555555.5556,849.612331822309,56.524,53.602,55.039,9127256,9176174,18303430,Africa,AFR,SUD
Sudan,SDN,1988,,15399166666.6667,632.335376092442,56.675,53.737,55.182,9407705,9459854,18867559,Africa,AFR,SUD
Sudan,SDN,1989,,15291507936.5079,611.948300330452,56.838,53.877,55.334,9710609,9766044,19476653,Africa,AFR,SUD
Sudan,SDN,1990,,12408647540.9836,483.952610882609,57.022,54.025,55.5,10044406,10103186,20147592,Africa,AFR,SUD
Sudan,SDN,1991,,11379222222.2222,432.478949975078,57.232,54.189,55.687,10414617,10476825,20891442,Africa,AFR,SUD
Sudan,SDN,1992,,7034219712.52567,260.510359649193,57.475,54.372,55.899,10815288,10880952,21696240,Africa,AFR,SUD
Sudan,SDN,1993,,8881785938.48085,320.485331506291,57.753,54.58,56.14,11229435,11298402,22527837,Africa,AFR,SUD
Sudan,SDN,1994,,12794192334.2541,449.710583015456,58.065,54.813,56.41,11633279,11705186,23338465,Africa,AFR,SUD
Sudan,SDN,1995,,13829744878.6366,473.413470920276,58.409,55.07,56.709,12010205,12084536,24094741,Africa,AFR,SUD
Sudan,SDN,1996,,9018243044.45155,300.564930338891,58.782,55.349,57.032,12353337,12429047,24782384,Africa,AFR,SUD
Sudan,SDN,1997,,11681494637.3041,378.954761650082,59.176,55.644,57.374,12668940,12744972,25413912,Africa,AFR,SUD
Sudan,SDN,1998,,11250327988.0478,355.152554190526,59.583,55.953,57.73,12969716,13045802,26015518,Africa,AFR,SUD
